reporting_period,reporting_date,customer_id,total_revenue
Month,2022-06-01,550,8.97
Month,2022-06-01,552,13.97
Month,2022-06-01,553,15.95
Month,2022-06-01,554,18.96
Month,2022-06-01,555,15.97
Month,2022-06-01,557,19.94
Month,2022-06-01,558,22.95
Month,2022-06-01,559,20.95
Month,2022-06-01,560,28.92
Month,2022-06-01,561,5.96
Month,2022-06-01,562,16.96
Month,2022-06-01,563,21.94
Month,2022-06-01,564,18.96
Month,2022-06-01,565,13.96
Month,2022-06-01,566,22.94
Month,2022-06-01,567,8.95
Month,2022-06-01,569,58.88
Month,2022-06-01,570,23.93
Month,2022-06-01,572,14.96
Month,2022-06-01,573,22.95
Month,2022-06-01,574,22.96
Month,2022-06-01,576,46.87
Month,2022-06-01,577,19.96
Month,2022-06-01,579,32.93
Month,2022-06-01,584,22.96
Month,2022-06-01,587,7.97
Month,2022-06-01,588,19.94
Month,2022-06-01,589,25.96
Month,2022-06-01,590,36.94
Month,2022-06-01,591,19.96
Month,2022-06-01,592,10.97
Month,2022-06-01,593,27.95
Month,2022-06-01,594,28.94
Month,2022-06-01,595,25.93
Month,2022-06-01,596,4.98
Month,2022-06-01,597,31.92
Month,2022-06-01,598,6.97
Month,2022-06-01,10,14.96
Month,2022-06-01,31,4.98
Month,2022-06-01,41,19.96
Month,2022-06-01,94,7.97
Month,2022-06-01,113,9.96
Month,2022-06-01,164,13.96
Month,2022-06-01,190,15.97
Month,2022-06-01,195,12.98
Month,2022-06-01,208,12.98
Month,2022-06-01,220,19.95
Month,2022-06-01,221,9.97
Month,2022-06-01,240,9.97
Month,2022-06-01,248,11.97
Month,2022-06-01,253,16.96
Month,2022-06-01,313,11.96
Month,2022-06-01,319,8.97
Month,2022-06-01,333,12.97
Month,2022-06-01,343,6.97
Month,2022-06-01,347,7.97
Month,2022-06-01,382,6.96
Month,2022-06-01,392,12.98
Month,2022-06-01,394,15.97
Month,2022-06-01,396,16.96
Month,2022-06-01,400,26.94
Month,2022-06-01,402,27.94
Month,2022-06-01,413,8.97
Month,2022-06-01,420,15.97
Month,2022-06-01,424,12.97
Month,2022-06-01,429,13.98
Month,2022-06-01,448,10.96
Month,2022-06-01,477,15.96
Month,2022-06-01,482,13.96
Month,2022-06-01,484,24.94
Month,2022-06-01,492,8.97
Month,2022-06-01,496,11.97
Month,2022-06-01,508,16.96
Month,2022-06-01,515,17.95
Month,2022-06-01,524,2.98
Month,2022-06-01,534,14.97
Month,2022-06-01,539,19.96
Month,2022-06-01,542,18.98
Month,2022-06-01,580,4.98
Month,2022-06-01,583,10.98
Month,2022-06-01,585,12.97
Month,2022-02-01,1,17.96
Month,2022-02-01,3,20.97
Month,2022-02-01,4,17.95
Month,2022-02-01,5,31.93
Month,2022-02-01,6,10.95
Month,2022-02-01,7,20.96
Month,2022-02-01,8,11.97
Month,2022-02-01,9,14.95
Month,2022-02-01,10,10.97
Month,2022-02-01,11,9.96
Month,2022-02-01,13,21.93
Month,2022-02-01,15,16.95
Month,2022-02-01,16,15.94
Month,2022-02-01,18,20.95
Month,2022-02-01,19,40.94
Month,2022-02-01,20,35.92
Month,2022-02-01,21,26.93
Month,2022-02-01,22,8.97
Month,2022-02-01,23,29.95
Month,2022-02-01,25,16.97
Month,2022-02-01,26,8.97
Month,2022-02-01,27,8.97
Month,2022-02-01,29,11.97
Month,2022-02-01,30,26.92
Month,2022-02-01,31,10.96
Month,2022-02-01,35,16.97
Month,2022-02-01,39,39.94
Month,2022-02-01,40,30.94
Month,2022-02-01,41,17.94
Month,2022-02-01,43,24.95
Month,2022-02-01,44,20.96
Month,2022-02-01,45,34.92
Month,2022-02-01,46,17.93
Month,2022-02-01,47,18.96
Month,2022-02-01,48,17.97
Month,2022-02-01,49,32.94
Month,2022-02-01,50,45.91
Month,2022-02-01,51,12.96
Month,2022-02-01,52,10.97
Month,2022-02-01,54,28.95
Month,2022-02-01,55,27.94
Month,2022-02-01,56,30.94
Month,2022-02-01,57,14.97
Month,2022-02-01,58,13.96
Month,2022-02-01,59,22.95
Month,2022-02-01,60,15.95
Month,2022-02-01,61,10.96
Month,2022-02-01,62,26.96
Month,2022-02-01,63,10.97
Month,2022-02-01,64,17.96
Month,2022-02-01,66,14.97
Month,2022-02-01,67,17.96
Month,2022-02-01,68,12.97
Month,2022-02-01,69,22.93
Month,2022-02-01,71,24.96
Month,2022-02-01,72,8.97
Month,2022-02-01,73,17.95
Month,2022-02-01,74,19.96
Month,2022-02-01,75,31.92
Month,2022-02-01,76,4.98
Month,2022-02-01,78,36.93
Month,2022-02-01,80,18.94
Month,2022-02-01,81,7.97
Month,2022-02-01,82,30.93
Month,2022-02-01,83,9.97
Month,2022-02-01,84,21.96
Month,2022-02-01,85,9.96
Month,2022-02-01,86,30.92
Month,2022-02-01,87,16.95
Month,2022-02-01,88,14.97
Month,2022-02-01,89,21.93
Month,2022-02-01,92,14.96
Month,2022-02-01,95,19.96
Month,2022-02-01,96,18.96
Month,2022-02-01,98,25.93
Month,2022-02-01,100,15.97
Month,2022-02-01,102,38.91
Month,2022-02-01,104,14.98
Month,2022-02-01,105,13.98
Month,2022-02-01,107,13.97
Month,2022-02-01,108,20.95
Month,2022-02-01,109,17.95
Month,2022-02-01,110,13.98
Month,2022-02-01,111,13.96
Month,2022-02-01,112,11.97
Month,2022-02-01,113,21.95
Month,2022-02-01,114,27.95
Month,2022-02-01,115,2.98
Month,2022-02-01,116,19.96
Month,2022-02-01,118,25.94
Month,2022-02-01,119,29.93
Month,2022-02-01,120,5.97
Month,2022-02-01,122,9.97
Month,2022-02-01,123,7.96
Month,2022-02-01,124,15.97
Month,2022-02-01,125,34.93
Month,2022-02-01,126,26.96
Month,2022-02-01,127,17.96
Month,2022-02-01,129,12.95
Month,2022-02-01,133,9.96
Month,2022-02-01,137,18.96
Month,2022-02-01,138,11.95
Month,2022-02-01,140,21.96
Month,2022-02-01,142,10.96
Month,2022-02-01,143,17.97
Month,2022-02-01,144,16.97
Month,2022-02-01,145,16.94
Month,2022-02-01,148,33.93
Month,2022-02-01,150,32.92
Month,2022-02-01,151,11.97
Month,2022-02-01,152,1.98
Month,2022-02-01,153,11.97
Month,2022-02-01,154,16.94
Month,2022-02-01,156,14.97
Month,2022-02-01,157,10.97
Month,2022-02-01,158,21.94
Month,2022-02-01,159,18.96
Month,2022-02-01,162,15.96
Month,2022-02-01,163,34.91
Month,2022-02-01,166,19.94
Month,2022-02-01,167,23.93
Month,2022-02-01,168,20.94
Month,2022-02-01,169,12.97
Month,2022-02-01,172,35.93
Month,2022-02-01,175,19.97
Month,2022-02-01,177,17.94
Month,2022-02-01,178,37.93
Month,2022-02-01,179,11.97
Month,2022-02-01,180,9.96
Month,2022-02-01,181,49.93
Month,2022-02-01,182,14.96
Month,2022-02-01,184,18.96
Month,2022-02-01,186,33.91
Month,2022-02-01,187,30.95
Month,2022-02-01,189,10.97
Month,2022-02-01,190,14.95
Month,2022-02-01,192,17.97
Month,2022-02-01,195,8.97
Month,2022-02-01,196,28.93
Month,2022-02-01,197,22.94
Month,2022-02-01,198,24.92
Month,2022-02-01,199,30.95
Month,2022-02-01,201,23.95
Month,2022-02-01,202,18.96
Month,2022-02-01,204,25.94
Month,2022-02-01,206,33.95
Month,2022-02-01,207,15.95
Month,2022-02-01,208,4.96
Month,2022-02-01,209,23.96
Month,2022-02-01,213,12.97
Month,2022-02-01,214,15.95
Month,2022-02-01,216,10.98
Month,2022-02-01,217,15.96
Month,2022-02-01,219,10.96
Month,2022-02-01,221,23.96
Month,2022-02-01,223,19.97
Month,2022-02-01,224,23.95
Month,2022-02-01,225,39.92
Month,2022-02-01,226,8.97
Month,2022-02-01,228,24.94
Month,2022-02-01,230,7.97
Month,2022-02-01,231,15.96
Month,2022-02-01,232,15.95
Month,2022-02-01,234,19.96
Month,2022-02-01,235,16.97
Month,2022-02-01,236,49.9
Month,2022-02-01,237,24.96
Month,2022-02-01,239,25.93
Month,2022-02-01,240,51.91
Month,2022-02-01,241,20.93
Month,2022-02-01,242,35.93
Month,2022-02-01,243,16.94
Month,2022-02-01,244,7.97
Month,2022-02-01,245,18.97
Month,2022-02-01,249,14.96
Month,2022-02-01,251,18.94
Month,2022-02-01,252,17.95
Month,2022-02-01,253,16.96
Month,2022-02-01,255,12.97
Month,2022-02-01,256,12.96
Month,2022-02-01,258,21.95
Month,2022-02-01,259,36.94
Month,2022-02-01,260,18.95
Month,2022-02-01,261,13.97
Month,2022-02-01,262,14.95
Month,2022-02-01,263,12.95
Month,2022-02-01,264,8.97
Month,2022-02-01,265,26.95
Month,2022-02-01,267,39.92
Month,2022-02-01,268,25.95
Month,2022-02-01,269,17.96
Month,2022-02-01,270,17.96
Month,2022-02-01,271,13.96
Month,2022-02-01,273,19.95
Month,2022-02-01,275,19.95
Month,2022-02-01,277,18.96
Month,2022-02-01,278,13.97
Month,2022-02-01,279,32.93
Month,2022-02-01,280,22.93
Month,2022-02-01,281,14.96
Month,2022-02-01,282,7.97
Month,2022-02-01,283,21.95
Month,2022-02-01,285,20.95
Month,2022-02-01,288,16.95
Month,2022-02-01,289,24.95
Month,2022-02-01,290,15.96
Month,2022-02-01,292,9.97
Month,2022-02-01,293,18.95
Month,2022-02-01,294,15.96
Month,2022-02-01,295,18.95
Month,2022-02-01,296,34.93
Month,2022-02-01,297,6.97
Month,2022-02-01,299,10.95
Month,2022-02-01,300,17.96
Month,2022-02-01,302,24.95
Month,2022-02-01,303,10.96
Month,2022-02-01,305,13.96
Month,2022-02-01,306,36.93
Month,2022-02-01,307,19.94
Month,2022-02-01,308,12.97
Month,2022-02-01,309,21.96
Month,2022-02-01,310,7.97
Month,2022-02-01,312,12.97
Month,2022-02-01,314,1.98
Month,2022-02-01,315,31.94
Month,2022-02-01,316,21.96
Month,2022-02-01,317,17.96
Month,2022-02-01,318,6.97
Month,2022-02-01,319,25.93
Month,2022-02-01,321,12.97
Month,2022-02-01,322,18.94
Month,2022-02-01,323,10.96
Month,2022-02-01,324,15.96
Month,2022-02-01,325,30.92
Month,2022-02-01,327,20.95
Month,2022-02-01,330,20.96
Month,2022-02-01,331,11.97
Month,2022-02-01,332,16.95
Month,2022-02-01,334,18.95
Month,2022-02-01,335,12.97
Month,2022-02-01,336,16.94
Month,2022-02-01,337,31.95
Month,2022-02-01,338,18.95
Month,2022-02-01,339,22.96
Month,2022-02-01,340,6.97
Month,2022-02-01,345,29.92
Month,2022-02-01,347,26.96
Month,2022-02-01,348,30.93
Month,2022-02-01,349,22.96
Month,2022-02-01,351,7.96
Month,2022-02-01,353,17.97
Month,2022-02-01,354,27.94
Month,2022-02-01,355,8.97
Month,2022-02-01,357,18.95
Month,2022-02-01,358,14.95
Month,2022-02-01,359,10.97
Month,2022-02-01,360,28.94
Month,2022-02-01,362,16.96
Month,2022-02-01,363,55.9
Month,2022-02-01,364,30.94
Month,2022-02-01,365,21.96
Month,2022-02-01,366,13.96
Month,2022-02-01,367,11.96
Month,2022-02-01,368,9.96
Month,2022-02-01,370,6.97
Month,2022-02-01,371,20.95
Month,2022-02-01,372,33.92
Month,2022-02-01,373,39.91
Month,2022-02-01,375,24.96
Month,2022-02-01,376,10.97
Month,2022-02-01,377,21.93
Month,2022-02-01,378,17.95
Month,2022-02-01,380,21.94
Month,2022-02-01,381,10.95
Month,2022-02-01,382,15.97
Month,2022-02-01,383,20.95
Month,2022-02-01,385,13.96
Month,2022-02-01,386,31.93
Month,2022-02-01,387,19.96
Month,2022-02-01,388,23.95
Month,2022-02-01,390,18.96
Month,2022-02-01,394,12.97
Month,2022-02-01,395,8.96
Month,2022-02-01,396,19.93
Month,2022-02-01,397,19.94
Month,2022-02-01,398,19.95
Month,2022-02-01,399,17.95
Month,2022-02-01,401,7.96
Month,2022-02-01,405,25.92
Month,2022-02-01,407,31.93
Month,2022-02-01,408,15.95
Month,2022-02-01,409,17.96
Month,2022-02-01,410,24.95
Month,2022-02-01,411,9.96
Month,2022-02-01,412,4.98
Month,2022-02-01,413,11.97
Month,2022-02-01,415,4.98
Month,2022-02-01,416,18.95
Month,2022-02-01,419,15.94
Month,2022-02-01,421,25.94
Month,2022-02-01,422,14.96
Month,2022-02-01,423,14.96
Month,2022-02-01,424,25.96
Month,2022-02-01,425,11.96
Month,2022-02-01,426,12.97
Month,2022-02-01,428,26.94
Month,2022-02-01,429,17.96
Month,2022-02-01,431,15.96
Month,2022-02-01,432,14.97
Month,2022-02-01,433,36.95
Month,2022-02-01,436,9.97
Month,2022-02-01,437,17.97
Month,2022-02-01,438,12.96
Month,2022-02-01,439,34.93
Month,2022-02-01,440,22.97
Month,2022-02-01,441,15.95
Month,2022-02-01,442,10.97
Month,2022-02-01,443,24.94
Month,2022-02-01,444,22.95
Month,2022-02-01,446,16.95
Month,2022-02-01,447,16.95
Month,2022-02-01,448,12.96
Month,2022-02-01,451,17.95
Month,2022-02-01,452,17.95
Month,2022-02-01,453,23.96
Month,2022-02-01,454,19.95
Month,2022-02-01,455,15.96
Month,2022-02-01,456,4.97
Month,2022-02-01,457,35.91
Month,2022-02-01,458,9.97
Month,2022-02-01,459,30.93
Month,2022-02-01,460,25.94
Month,2022-02-01,462,31.94
Month,2022-02-01,463,14.97
Month,2022-02-01,464,21.97
Month,2022-02-01,465,20.95
Month,2022-02-01,467,22.96
Month,2022-02-01,468,34.92
Month,2022-02-01,469,12.96
Month,2022-02-01,470,13.98
Month,2022-02-01,471,23.92
Month,2022-02-01,472,19.97
Month,2022-02-01,473,31.95
Month,2022-02-01,474,17.96
Month,2022-02-01,475,10.96
Month,2022-02-01,479,44.92
Month,2022-02-01,482,31.95
Month,2022-02-01,483,19.97
Month,2022-02-01,484,27.94
Month,2022-02-01,487,28.94
Month,2022-02-01,488,19.96
Month,2022-02-01,490,13.97
Month,2022-02-01,491,24.95
Month,2022-02-01,492,23.95
Month,2022-02-01,493,11.97
Month,2022-02-01,494,27.94
Month,2022-02-01,495,10.97
Month,2022-02-01,496,17.96
Month,2022-02-01,497,12.97
Month,2022-02-01,498,13.96
Month,2022-02-01,499,27.95
Month,2022-02-01,500,20.95
Month,2022-02-01,501,23.95
Month,2022-02-01,503,15.96
Month,2022-02-01,504,27.93
Month,2022-02-01,506,37.94
Month,2022-02-01,508,34.93
Month,2022-02-01,509,23.95
Month,2022-02-01,510,37.94
Month,2022-02-01,511,13.96
Month,2022-02-01,512,16.97
Month,2022-02-01,513,18.96
Month,2022-02-01,515,27.93
Month,2022-02-01,517,18.96
Month,2022-02-01,519,26.94
Month,2022-02-01,520,8.97
Month,2022-02-01,522,39.93
Month,2022-02-01,523,9.97
Month,2022-02-01,524,18.96
Month,2022-02-01,525,14.96
Month,2022-02-01,526,27.94
Month,2022-02-01,527,7.96
Month,2022-02-01,528,16.95
Month,2022-02-01,529,39.92
Month,2022-02-01,530,9.97
Month,2022-02-01,531,17.96
Month,2022-02-01,532,11.97
Month,2022-02-01,534,9.96
Month,2022-02-01,535,26.95
Month,2022-02-01,536,17.96
Month,2022-02-01,537,35.9
Month,2022-02-01,538,20.95
Month,2022-02-01,539,18.96
Month,2022-02-01,540,14.97
Month,2022-02-01,541,25.95
Month,2022-02-01,543,10.96
Month,2022-02-01,544,22.94
Month,2022-02-01,545,25.94
Month,2022-02-01,546,22.93
Month,2022-02-01,547,19.95
Month,2022-02-01,548,10.97
Month,2022-02-01,550,17.97
Month,2022-02-01,551,5.96
Month,2022-02-01,552,18.97
Month,2022-02-01,553,12.97
Month,2022-02-01,554,21.95
Month,2022-02-01,555,18.97
Month,2022-02-01,556,35.9
Month,2022-02-01,557,11.95
Month,2022-02-01,558,49.92
Month,2022-02-01,559,37.93
Month,2022-02-01,560,39.93
Month,2022-02-01,561,24.95
Month,2022-02-01,563,24.96
Month,2022-02-01,564,13.97
Month,2022-02-01,565,21.95
Month,2022-02-01,566,22.95
Month,2022-02-01,567,20.96
Month,2022-02-01,568,8.97
Month,2022-02-01,571,27.95
Month,2022-02-01,572,13.96
Month,2022-02-01,573,21.96
Month,2022-02-01,574,16.96
Month,2022-02-01,575,26.94
Month,2022-02-01,576,10.97
Month,2022-02-01,578,24.96
Month,2022-02-01,579,4.98
Month,2022-02-01,580,8.96
Month,2022-02-01,581,13.96
Month,2022-02-01,582,7.96
Month,2022-02-01,584,12.96
Month,2022-02-01,585,51.91
Month,2022-02-01,586,8.97
Month,2022-02-01,587,18.95
Month,2022-02-01,588,24.94
Month,2022-02-01,589,15.97
Month,2022-02-01,590,6.97
Month,2022-02-01,592,16.96
Month,2022-02-01,593,32.93
Month,2022-02-01,594,15.97
Month,2022-02-01,595,12.95
Month,2022-02-01,596,22.95
Month,2022-02-01,597,21.94
Month,2022-02-01,598,30.94
Month,2022-02-01,599,19.96
Month,2022-02-01,12,6.97
Month,2022-02-01,17,32.95
Month,2022-02-01,28,8.97
Month,2022-02-01,32,7.97
Month,2022-02-01,34,27.94
Month,2022-02-01,53,9.97
Month,2022-02-01,77,22.96
Month,2022-02-01,91,8.97
Month,2022-02-01,93,10.98
Month,2022-02-01,106,8.97
Month,2022-02-01,128,9.97
Month,2022-02-01,171,18.96
Month,2022-02-01,174,12.97
Month,2022-02-01,188,11.97
Month,2022-02-01,200,10.97
Month,2022-02-01,203,16.98
Month,2022-02-01,210,36.93
Month,2022-02-01,211,28.95
Month,2022-02-01,212,15.98
Month,2022-02-01,215,16.95
Month,2022-02-01,247,14.96
Month,2022-02-01,274,15.97
Month,2022-02-01,284,15.98
Month,2022-02-01,320,8.97
Month,2022-02-01,326,18.95
Month,2022-02-01,341,18.97
Month,2022-02-01,350,4.98
Month,2022-02-01,356,23.95
Month,2022-02-01,361,12.96
Month,2022-02-01,374,10.96
Month,2022-02-01,393,9.97
Month,2022-02-01,445,2.98
Month,2022-02-01,486,14.95
Month,2022-02-01,570,19.97
Month,2022-01-01,2,13.97
Month,2022-01-01,3,13.96
Month,2022-01-01,5,2.98
Month,2022-01-01,7,4.98
Month,2022-01-01,13,12.98
Month,2022-01-01,14,12.97
Month,2022-01-01,21,8.97
Month,2022-01-01,23,11.97
Month,2022-01-01,36,20.96
Month,2022-01-01,59,10.98
Month,2022-01-01,60,20.96
Month,2022-01-01,64,2.98
Month,2022-01-01,68,12.97
Month,2022-01-01,69,4.98
Month,2022-01-01,71,9.97
Month,2022-01-01,83,7.97
Month,2022-01-01,86,20.96
Month,2022-01-01,87,12.98
Month,2022-01-01,91,11.97
Month,2022-01-01,92,19.96
Month,2022-01-01,99,2.98
Month,2022-01-01,100,2.98
Month,2022-01-01,106,12.97
Month,2022-01-01,107,12.98
Month,2022-01-01,108,19.96
Month,2022-01-01,115,14.97
Month,2022-01-01,129,12.97
Month,2022-01-01,131,10.98
Month,2022-01-01,141,22.96
Month,2022-01-01,146,19.97
Month,2022-01-01,147,6.97
Month,2022-01-01,150,15.96
Month,2022-01-01,154,12.98
Month,2022-01-01,163,0
Month,2022-01-01,167,7.97
Month,2022-01-01,168,4.98
Month,2022-01-01,174,17.96
Month,2022-01-01,175,17.96
Month,2022-01-01,176,20.97
Month,2022-01-01,178,26.94
Month,2022-01-01,180,8.97
Month,2022-01-01,185,20.97
Month,2022-01-01,186,6.97
Month,2022-01-01,204,13.95
Month,2022-01-01,205,12.98
Month,2022-01-01,212,10.98
Month,2022-01-01,222,4.98
Month,2022-01-01,228,11.96
Month,2022-01-01,238,13.98
Month,2022-01-01,239,12.96
Month,2022-01-01,258,15.98
Month,2022-01-01,277,16.97
Month,2022-01-01,286,18.97
Month,2022-01-01,292,13.96
Month,2022-01-01,295,20.95
Month,2022-01-01,297,5.96
Month,2022-01-01,299,6.97
Month,2022-01-01,304,16.97
Month,2022-01-01,317,13.98
Month,2022-01-01,322,21.97
Month,2022-01-01,333,19.96
Month,2022-01-01,339,12.97
Month,2022-01-01,340,12.98
Month,2022-01-01,351,9.97
Month,2022-01-01,360,12.96
Month,2022-01-01,362,14.96
Month,2022-01-01,372,18.97
Month,2022-01-01,390,12.97
Month,2022-01-01,397,11.97
Month,2022-01-01,402,8.97
Month,2022-01-01,409,18.96
Month,2022-01-01,411,12.95
Month,2022-01-01,414,10.99
Month,2022-01-01,416,16.97
Month,2022-01-01,423,16.98
Month,2022-01-01,424,12.97
Month,2022-01-01,426,19.97
Month,2022-01-01,433,10.98
Month,2022-01-01,437,11.97
Month,2022-01-01,447,16.96
Month,2022-01-01,451,11.96
Month,2022-01-01,453,12.97
Month,2022-01-01,454,14.96
Month,2022-01-01,457,12.97
Month,2022-01-01,459,17.97
Month,2022-01-01,466,18.97
Month,2022-01-01,468,18.96
Month,2022-01-01,470,13.98
Month,2022-01-01,489,18.96
Month,2022-01-01,497,10.98
Month,2022-01-01,517,12.98
Month,2022-01-01,523,16.97
Month,2022-01-01,524,12.98
Month,2022-01-01,535,12.97
Month,2022-01-01,542,11.97
Month,2022-01-01,546,11.97
Month,2022-01-01,549,18.96
Month,2022-01-01,553,16.97
Month,2022-01-01,559,7.97
Month,2022-01-01,572,8.97
Month,2022-01-01,577,10.98
Month,2022-01-01,582,8.97
Month,2022-01-01,584,16.97
Month,2022-01-01,590,15.97
Month,2022-01-01,594,21.97
Month,2022-01-01,12,19.97
Month,2022-01-01,85,1.98
Month,2022-01-01,137,12.97
Month,2022-01-01,213,10.97
Month,2022-01-01,217,8.97
Month,2022-01-01,234,18.97
Month,2022-01-01,244,9.97
Month,2022-01-01,257,19.97
Month,2022-01-01,285,13.98
Month,2022-01-01,296,8.97
Month,2022-01-01,334,18.97
Month,2022-01-01,344,13.96
Month,2022-01-01,348,8.97
Month,2022-01-01,350,11.97
Month,2022-01-01,356,10.98
Month,2022-01-01,359,12.98
Month,2022-01-01,403,12.96
Month,2022-01-01,513,15.96
Month,2022-01-01,516,10.98
Month,2022-04-01,1,32.93
Month,2022-04-01,2,23.96
Month,2022-04-01,3,34.95
Month,2022-04-01,5,34.91
Month,2022-04-01,6,6.97
Month,2022-04-01,7,26.95
Month,2022-04-01,10,16.95
Month,2022-04-01,11,21.96
Month,2022-04-01,14,19.95
Month,2022-04-01,15,20.94
Month,2022-04-01,20,9.97
Month,2022-04-01,21,31.94
Month,2022-04-01,22,15.97
Month,2022-04-01,23,3.97
Month,2022-04-01,24,5.97
Month,2022-04-01,25,14.96
Month,2022-04-01,26,15.96
Month,2022-04-01,27,25.95
Month,2022-04-01,28,14.95
Month,2022-04-01,29,38.91
Month,2022-04-01,30,24.94
Month,2022-04-01,31,7.97
Month,2022-04-01,32,28.95
Month,2022-04-01,33,29.95
Month,2022-04-01,34,10.96
Month,2022-04-01,35,18.95
Month,2022-04-01,36,24.92
Month,2022-04-01,37,14.97
Month,2022-04-01,38,13.97
Month,2022-04-01,39,16.96
Month,2022-04-01,40,23.92
Month,2022-04-01,42,39.89
Month,2022-04-01,43,17.95
Month,2022-04-01,44,14.97
Month,2022-04-01,45,42.93
Month,2022-04-01,46,14.97
Month,2022-04-01,49,12.97
Month,2022-04-01,50,25.94
Month,2022-04-01,51,25.95
Month,2022-04-01,52,23.94
Month,2022-04-01,53,39.93
Month,2022-04-01,55,4.98
Month,2022-04-01,56,32.92
Month,2022-04-01,57,40.93
Month,2022-04-01,58,11.97
Month,2022-04-01,59,31.93
Month,2022-04-01,60,4.98
Month,2022-04-01,61,15.97
Month,2022-04-01,62,16.95
Month,2022-04-01,63,15.95
Month,2022-04-01,64,6.97
Month,2022-04-01,65,32.95
Month,2022-04-01,66,43.9
Month,2022-04-01,68,17.96
Month,2022-04-01,70,27.94
Month,2022-04-01,71,20.95
Month,2022-04-01,72,27.93
Month,2022-04-01,73,13.96
Month,2022-04-01,75,37.9
Month,2022-04-01,77,2.97
Month,2022-04-01,78,37.92
Month,2022-04-01,79,9.96
Month,2022-04-01,80,31.94
Month,2022-04-01,81,12.96
Month,2022-04-01,82,35.95
Month,2022-04-01,84,12.97
Month,2022-04-01,86,19.96
Month,2022-04-01,87,13.97
Month,2022-04-01,89,21.96
Month,2022-04-01,91,26.92
Month,2022-04-01,92,20.97
Month,2022-04-01,93,16.95
Month,2022-04-01,94,19.95
Month,2022-04-01,95,13.97
Month,2022-04-01,100,40.91
Month,2022-04-01,101,9.95
Month,2022-04-01,102,4.98
Month,2022-04-01,103,36.92
Month,2022-04-01,104,4.98
Month,2022-04-01,106,12.97
Month,2022-04-01,107,18.95
Month,2022-04-01,108,16.95
Month,2022-04-01,109,11.97
Month,2022-04-01,111,19.93
Month,2022-04-01,113,14.96
Month,2022-04-01,114,17.97
Month,2022-04-01,115,14.94
Month,2022-04-01,116,24.95
Month,2022-04-01,117,11.97
Month,2022-04-01,119,27.94
Month,2022-04-01,120,29.95
Month,2022-04-01,121,15.97
Month,2022-04-01,124,17.97
Month,2022-04-01,125,16.95
Month,2022-04-01,126,8.97
Month,2022-04-01,127,28.94
Month,2022-04-01,128,20.96
Month,2022-04-01,129,21.92
Month,2022-04-01,130,12.96
Month,2022-04-01,131,19.96
Month,2022-04-01,132,4.95
Month,2022-04-01,134,26.94
Month,2022-04-01,135,32.93
Month,2022-04-01,137,36.93
Month,2022-04-01,138,34.94
Month,2022-04-01,139,21.95
Month,2022-04-01,140,15.96
Month,2022-04-01,141,23.93
Month,2022-04-01,142,12.96
Month,2022-04-01,144,29.94
Month,2022-04-01,145,22.95
Month,2022-04-01,146,10.96
Month,2022-04-01,147,18.96
Month,2022-04-01,148,33.92
Month,2022-04-01,149,19.95
Month,2022-04-01,151,15.95
Month,2022-04-01,153,14.96
Month,2022-04-01,154,18.94
Month,2022-04-01,155,20.95
Month,2022-04-01,156,12.97
Month,2022-04-01,157,20.95
Month,2022-04-01,158,21.94
Month,2022-04-01,160,23.94
Month,2022-04-01,161,32.93
Month,2022-04-01,162,7.97
Month,2022-04-01,163,20.97
Month,2022-04-01,164,27.95
Month,2022-04-01,165,37.91
Month,2022-04-01,166,14.96
Month,2022-04-01,168,12.96
Month,2022-04-01,169,14.97
Month,2022-04-01,170,32.94
Month,2022-04-01,171,29.94
Month,2022-04-01,172,13.96
Month,2022-04-01,173,25.94
Month,2022-04-01,174,17.97
Month,2022-04-01,175,13.96
Month,2022-04-01,176,12.96
Month,2022-04-01,177,10.98
Month,2022-04-01,178,21.94
Month,2022-04-01,181,18.95
Month,2022-04-01,182,19.95
Month,2022-04-01,183,7.96
Month,2022-04-01,184,18.95
Month,2022-04-01,185,16.95
Month,2022-04-01,187,17.96
Month,2022-04-01,188,16.95
Month,2022-04-01,189,8.97
Month,2022-04-01,190,20.96
Month,2022-04-01,192,10.97
Month,2022-04-01,193,16.96
Month,2022-04-01,194,19.95
Month,2022-04-01,195,17.96
Month,2022-04-01,196,27.94
Month,2022-04-01,197,22.92
Month,2022-04-01,198,37.91
Month,2022-04-01,199,13.97
Month,2022-04-01,201,35.93
Month,2022-04-01,202,17.96
Month,2022-04-01,203,16.95
Month,2022-04-01,205,10.97
Month,2022-04-01,206,12.97
Month,2022-04-01,207,44.92
Month,2022-04-01,208,23.95
Month,2022-04-01,209,27.96
Month,2022-04-01,210,24.92
Month,2022-04-01,211,34.92
